Time,TIMESTAMP_START,Time_Obs_LA2_2012,GPP_PI_F,RECO_PI_F,NEE_F,FCH4,FCH4_F
23-Feb-2012 04:30:00,201202230430,23-Feb-2012 04:30:00,-0.20683,2.03618,1.8294,22.495,22.495
23-Feb-2012 05:00:00,201202230500,23-Feb-2012 05:00:00,-0,2.04371,2.4241,-13.609,-13.609
23-Feb-2012 05:30:00,201202230530,23-Feb-2012 05:30:00,-0,2.04273,2.2279,NaN,18.554
23-Feb-2012 06:00:00,201202230600,23-Feb-2012 06:00:00,-0.33505,2.04173,1.7067,NaN,18.504
23-Feb-2012 06:30:00,201202230630,23-Feb-2012 06:30:00,-0.57614,2.05178,1.4756,34.034,34.034
23-Feb-2012 07:00:00,201202230700,23-Feb-2012 07:00:00,-0.56782,2.0553,1.4875,27.355,27.355
23-Feb-2012 07:30:00,201202230730,23-Feb-2012 07:30:00,-0.44723,2.06397,1.6167,-6.749,-6.749
23-Feb-2012 08:00:00,201202230800,23-Feb-2012 08:00:00,-2.6393,2.08298,-0.55629,1.016,1.016
23-Feb-2012 08:30:00,201202230830,23-Feb-2012 08:30:00,-1.6729,2.10579,0.43287,29.904,29.904
23-Feb-2012 09:00:00,201202230900,23-Feb-2012 09:00:00,-2.2243,2.13304,-0.091269,32.451,32.451
23-Feb-2012 09:30:00,201202230930,23-Feb-2012 09:30:00,-5.0551,2.21116,-2.844,NaN,32.558
23-Feb-2012 10:00:00,201202231000,23-Feb-2012 10:00:00,-4.6117,2.21125,-2.4005,NaN,42.318
23-Feb-2012 10:30:00,201202231030,23-Feb-2012 10:30:00,-4.8497,2.25469,-2.595,NaN,37.01
23-Feb-2012 11:00:00,201202231100,23-Feb-2012 11:00:00,-5.0189,2.2963,-2.7226,40.576,40.576
23-Feb-2012 11:30:00,201202231130,23-Feb-2012 11:30:00,-5.9563,2.33868,-3.6176,52.748,52.748
23-Feb-2012 12:00:00,201202231200,23-Feb-2012 12:00:00,-5.2823,2.36101,-2.9213,45.276,45.276
23-Feb-2012 12:30:00,201202231230,23-Feb-2012 12:30:00,-6.7519,2.40486,-4.347,28.808,28.808
23-Feb-2012 13:00:00,201202231300,23-Feb-2012 13:00:00,-6.0753,2.4358,-3.6395,41.969,41.969
23-Feb-2012 13:30:00,201202231330,23-Feb-2012 13:30:00,-6.6606,2.43484,-4.2258,40.817,40.817
23-Feb-2012 14:00:00,201202231400,23-Feb-2012 14:00:00,-5.7229,2.40055,-3.3224,NaN,31.739
23-Feb-2012 14:30:00,201202231430,23-Feb-2012 14:30:00,-4.6673,2.38905,-2.2782,35.786,35.786
23-Feb-2012 15:00:00,201202231500,23-Feb-2012 15:00:00,-4.6658,2.35126,-2.3145,33.569,33.569
23-Feb-2012 15:30:00,201202231530,23-Feb-2012 15:30:00,-3.8833,2.31203,-1.5713,NaN,41.106
23-Feb-2012 16:00:00,201202231600,23-Feb-2012 16:00:00,-3.915,2.3128,-1.6022,NaN,25.912
23-Feb-2012 16:30:00,201202231630,23-Feb-2012 16:30:00,-1.3553,2.27997,0.92463,20.753,20.753
23-Feb-2012 17:00:00,201202231700,23-Feb-2012 17:00:00,-0.43343,2.22525,1.7918,7.029,7.029
23-Feb-2012 17:30:00,201202231730,23-Feb-2012 17:30:00,-0,2.19482,2.2798,18.132,18.132
23-Feb-2012 18:00:00,201202231800,23-Feb-2012 18:00:00,-0,2.16893,2.8189,NaN,18.47
23-Feb-2012 18:30:00,201202231830,23-Feb-2012 18:30:00,-0,2.15422,2.7855,-5.353,-5.353
23-Feb-2012 19:00:00,201202231900,23-Feb-2012 19:00:00,-0.053473,2.16599,2.1125,26.941,26.941
23-Feb-2012 19:30:00,201202231930,23-Feb-2012 19:30:00,-0.16951,2.17313,2.0036,29.243,29.243
23-Feb-2012 20:00:00,201202232000,23-Feb-2012 20:00:00,-0.17482,2.17097,1.9962,NaN,17.784
23-Feb-2012 20:30:00,201202232030,23-Feb-2012 20:30:00,-0.094603,2.1668,2.0722,NaN,17.412
23-Feb-2012 21:00:00,201202232100,23-Feb-2012 21:00:00,-0,2.15861,3.031,11.527,11.527
23-Feb-2012 21:30:00,201202232130,23-Feb-2012 21:30:00,-0,2.1978,2.8651,NaN,18.533
23-Feb-2012 22:00:00,201202232200,23-Feb-2012 22:00:00,-0,2.21436,3.4751,32.34,32.34
23-Feb-2012 22:30:00,201202232230,23-Feb-2012 22:30:00,-0,2.19813,2.6756,26.092,26.092
23-Feb-2012 23:00:00,201202232300,23-Feb-2012 23:00:00,-0,2.19594,3.994,11.12,11.12
23-Feb-2012 23:30:00,201202232330,23-Feb-2012 23:30:00,-0,2.19843,4.3441,15.295,15.295
24-Feb-2012 00:00:00,201202240000,24-Feb-2012 00:00:00,-0,2.17536,2.5914,-12.346,-12.346
24-Feb-2012 00:30:00,201202240030,24-Feb-2012 00:30:00,-0.25838,2.17175,1.9134,-15.604,-15.604
24-Feb-2012 01:00:00,201202240100,24-Feb-2012 01:00:00,-0.16286,2.17082,2.008,27.09,27.09
24-Feb-2012 01:30:00,201202240130,24-Feb-2012 01:30:00,-0,2.15907,2.5766,NaN,16.972
24-Feb-2012 02:00:00,201202240200,24-Feb-2012 02:00:00,-0,2.15067,2.7747,NaN,16.491
24-Feb-2012 02:30:00,201202240230,24-Feb-2012 02:30:00,-0,2.14358,2.5747,10.247,10.247
24-Feb-2012 03:00:00,201202240300,24-Feb-2012 03:00:00,-0,2.14122,2.8053,NaN,15.883
24-Feb-2012 03:30:00,201202240330,24-Feb-2012 03:30:00,-0.66719,2.13816,1.471,NaN,15.489
24-Feb-2012 04:00:00,201202240400,24-Feb-2012 04:00:00,-0,2.14868,2.7925,NaN,15.343
24-Feb-2012 04:30:00,201202240430,24-Feb-2012 04:30:00,-0,2.15445,2.8092,NaN,15.186
24-Feb-2012 05:00:00,201202240500,24-Feb-2012 05:00:00,-0,2.15546,2.827,NaN,15.271
24-Feb-2012 05:30:00,201202240530,24-Feb-2012 05:30:00,-0,2.14418,3.0469,NaN,15.223
24-Feb-2012 06:00:00,201202240600,24-Feb-2012 06:00:00,-0,2.14243,4.0982,17.893,17.893
24-Feb-2012 06:30:00,201202240630,24-Feb-2012 06:30:00,-0,2.16736,2.8378,NaN,15.661
24-Feb-2012 07:00:00,201202240700,24-Feb-2012 07:00:00,-0.78763,2.17864,1.391,26.642,26.642
24-Feb-2012 07:30:00,201202240730,24-Feb-2012 07:30:00,-0.585,2.19956,1.6146,NaN,29.614
24-Feb-2012 08:00:00,201202240800,24-Feb-2012 08:00:00,-2.3428,2.24187,-0.10089,9.771,9.771
24-Feb-2012 08:30:00,201202240830,24-Feb-2012 08:30:00,-1.0488,2.27189,1.2231,11.696,11.696
24-Feb-2012 09:00:00,201202240900,24-Feb-2012 09:00:00,-2.0604,2.27646,0.21607,NaN,20.962
24-Feb-2012 09:30:00,201202240930,24-Feb-2012 09:30:00,-11.054,2.06645,-8.988,145.445,145.44
24-Feb-2012 10:00:00,201202241000,24-Feb-2012 10:00:00,-0.97943,1.97375,0.99431,57.475,57.475
24-Feb-2012 10:30:00,201202241030,24-Feb-2012 10:30:00,-2.53,1.99644,-0.53351,96.102,96.102
24-Feb-2012 11:00:00,201202241100,24-Feb-2012 11:00:00,-3.246,1.98201,-1.264,69.843,69.843
24-Feb-2012 11:30:00,201202241130,24-Feb-2012 11:30:00,-2.6842,1.91664,-0.76756,NaN,41.754
24-Feb-2012 12:00:00,201202241200,24-Feb-2012 12:00:00,-2.2709,1.88974,-0.38118,42.173,42.173
24-Feb-2012 12:30:00,201202241230,24-Feb-2012 12:30:00,-3.3405,1.8587,-1.4818,49.301,49.301
24-Feb-2012 13:00:00,201202241300,24-Feb-2012 13:00:00,-2.6149,1.90602,-0.70886,NaN,46.188
24-Feb-2012 13:30:00,201202241330,24-Feb-2012 13:30:00,-7.649,1.95218,-5.6968,NaN,42.137
24-Feb-2012 14:00:00,201202241400,24-Feb-2012 14:00:00,-6.3361,1.984,-4.3521,79.442,79.442
24-Feb-2012 14:30:00,201202241430,24-Feb-2012 14:30:00,-2.5117,1.92778,-0.58388,51.682,51.682
24-Feb-2012 15:00:00,201202241500,24-Feb-2012 15:00:00,-0.92405,1.89164,0.96759,52.649,52.649
24-Feb-2012 15:30:00,201202241530,24-Feb-2012 15:30:00,-2.3795,1.83753,-0.54194,NaN,52.757
24-Feb-2012 16:00:00,201202241600,24-Feb-2012 16:00:00,-0,1.81519,1.8152,NaN,44.133
24-Feb-2012 16:30:00,201202241630,24-Feb-2012 16:30:00,-1.273,1.81077,0.53782,NaN,47.857
24-Feb-2012 17:00:00,201202241700,24-Feb-2012 17:00:00,-0,1.80288,2.8261,99.257,99.257
24-Feb-2012 17:30:00,201202241730,24-Feb-2012 17:30:00,-0.8361,1.79359,0.95749,69.136,69.136
24-Feb-2012 18:00:00,201202241800,24-Feb-2012 18:00:00,-0,1.75249,3.1705,73.194,73.194
24-Feb-2012 18:30:00,201202241830,24-Feb-2012 18:30:00,-0.77135,1.76179,0.99044,NaN,77.326
24-Feb-2012 19:00:00,201202241900,24-Feb-2012 19:00:00,-2.7668,1.75589,-1.011,NaN,85.685
24-Feb-2012 19:30:00,201202241930,24-Feb-2012 19:30:00,-0,1.74651,1.9025,NaN,74.189
24-Feb-2012 20:00:00,201202242000,24-Feb-2012 20:00:00,-0,2.15831,4.3317,NaN,38.46
24-Feb-2012 20:30:00,201202242030,24-Feb-2012 20:30:00,-0,2.10237,2.3569,NaN,38.218
24-Feb-2012 21:00:00,201202242100,24-Feb-2012 21:00:00,-2.4666,2.15209,-0.31449,NaN,38.082
24-Feb-2012 21:30:00,201202242130,24-Feb-2012 21:30:00,-2.5003,1.69978,-0.80057,58.859,58.859
24-Feb-2012 22:00:00,201202242200,24-Feb-2012 22:00:00,-2.1365,1.69722,-0.43923,64.48,64.48
24-Feb-2012 22:30:00,201202242230,24-Feb-2012 22:30:00,-0.3613,1.6808,1.3195,96.472,96.472
24-Feb-2012 23:00:00,201202242300,24-Feb-2012 23:00:00,-1.6762,1.68237,0.00613,44.686,44.686
24-Feb-2012 23:30:00,201202242330,24-Feb-2012 23:30:00,-2.5017,1.67978,-0.82188,NaN,96.454
25-Feb-2012 00:00:00,201202250000,25-Feb-2012 00:00:00,-1.6369,1.673,0.036079,142.651,142.65
25-Feb-2012 00:30:00,201202250030,25-Feb-2012 00:30:00,-2.3237,1.66691,-0.65682,57.429,57.429
25-Feb-2012 01:00:00,201202250100,25-Feb-2012 01:00:00,-2.0335,1.65385,-0.37963,39.67,39.67
25-Feb-2012 01:30:00,201202250130,25-Feb-2012 01:30:00,-2.2203,1.64841,-0.5719,99.057,99.057
25-Feb-2012 02:00:00,201202250200,25-Feb-2012 02:00:00,-1.7811,1.6381,-0.14302,NaN,102.41
25-Feb-2012 02:30:00,201202250230,25-Feb-2012 02:30:00,-1.17,1.63194,0.46194,NaN,NaN
25-Feb-2012 03:00:00,201202250300,25-Feb-2012 03:00:00,-0.8526,1.62507,0.77247,114.32,114.32
25-Feb-2012 03:30:00,201202250330,25-Feb-2012 03:30:00,-1.8417,1.58554,-0.25615,74.108,74.108
25-Feb-2012 04:00:00,201202250400,25-Feb-2012 04:00:00,-1.3898,1.58834,0.19858,NaN,129.39
25-Feb-2012 04:30:00,201202250430,25-Feb-2012 04:30:00,-1.3669,1.56547,0.19858,NaN,133.71
25-Feb-2012 05:00:00,201202250500,25-Feb-2012 05:00:00,-0.13301,1.57657,1.4436,NaN,NaN
25-Feb-2012 05:30:00,201202250530,25-Feb-2012 05:30:00,-0.45588,1.5724,1.1165,NaN,133.71
25-Feb-2012 06:00:00,201202250600,25-Feb-2012 06:00:00,-1.2541,1.55502,0.30089,NaN,142.48
25-Feb-2012 06:30:00,201202250630,25-Feb-2012 06:30:00,-1.6477,1.54526,-0.10248,NaN,142.06
25-Feb-2012 07:00:00,201202250700,25-Feb-2012 07:00:00,-2.7464,1.57237,-1.1741,136.799,136.8
25-Feb-2012 07:30:00,201202250730,25-Feb-2012 07:30:00,-3.5517,1.58982,-1.9619,133.183,133.18
25-Feb-2012 08:00:00,201202250800,25-Feb-2012 08:00:00,-4.3463,1.61787,-2.7284,83.621,83.621
25-Feb-2012 08:30:00,201202250830,25-Feb-2012 08:30:00,-3.3163,1.64678,-1.6695,74.219,74.219
25-Feb-2012 09:00:00,201202250900,25-Feb-2012 09:00:00,-4.3513,1.68222,-2.669,65.099,65.099
25-Feb-2012 09:30:00,201202250930,25-Feb-2012 09:30:00,-5.5269,1.68797,-3.8389,NaN,90.066
25-Feb-2012 10:00:00,201202251000,25-Feb-2012 10:00:00,-5.1885,1.68023,-3.5082,58.996,58.996
25-Feb-2012 10:30:00,201202251030,25-Feb-2012 10:30:00,-4.9236,1.68314,-3.2405,55.938,55.938
25-Feb-2012 11:00:00,201202251100,25-Feb-2012 11:00:00,-6.3051,1.68178,-4.6233,58.909,58.909
25-Feb-2012 11:30:00,201202251130,25-Feb-2012 11:30:00,-4.9797,1.70968,-3.27,72.906,72.906
25-Feb-2012 12:00:00,201202251200,25-Feb-2012 12:00:00,-5.7869,1.77294,-4.014,63.376,63.376
25-Feb-2012 12:30:00,201202251230,25-Feb-2012 12:30:00,-6.7509,1.81787,-4.9331,69.323,69.323
25-Feb-2012 13:00:00,201202251300,25-Feb-2012 13:00:00,-5.5531,1.77467,-3.7784,54.772,54.772
25-Feb-2012 13:30:00,201202251330,25-Feb-2012 13:30:00,-6.5921,1.76037,-4.8317,NaN,31.022
25-Feb-2012 14:00:00,201202251400,25-Feb-2012 14:00:00,-4.542,1.7547,-2.7873,NaN,33.83
25-Feb-2012 14:30:00,201202251430,25-Feb-2012 14:30:00,-5.3708,1.79173,-3.5791,NaN,92.729
25-Feb-2012 15:00:00,201202251500,25-Feb-2012 15:00:00,-6.3867,1.80349,-4.5832,NaN,14.97
25-Feb-2012 15:30:00,201202251530,25-Feb-2012 15:30:00,-3.7086,1.78038,-1.9282,183.077,183.08
25-Feb-2012 16:00:00,201202251600,25-Feb-2012 16:00:00,-2.2534,1.78123,-0.47218,NaN,79.482
25-Feb-2012 16:30:00,201202251630,25-Feb-2012 16:30:00,-1.622,1.7559,0.13388,NaN,55.908
25-Feb-2012 17:00:00,201202251700,25-Feb-2012 17:00:00,-1.1587,1.73855,0.57989,35.56,35.56
25-Feb-2012 17:30:00,201202251730,25-Feb-2012 17:30:00,-1.1193,1.71539,0.59605,NaN,99.873
25-Feb-2012 18:00:00,201202251800,25-Feb-2012 18:00:00,-1.0415,1.69223,0.65077,NaN,102.31
25-Feb-2012 18:30:00,201202251830,25-Feb-2012 18:30:00,-0.7695,1.70527,0.93577,NaN,NaN
25-Feb-2012 19:00:00,201202251900,25-Feb-2012 19:00:00,-0.96019,1.68641,0.72623,NaN,105.59
25-Feb-2012 19:30:00,201202251930,25-Feb-2012 19:30:00,-1.0974,1.64802,0.55067,NaN,128.34
25-Feb-2012 20:00:00,201202252000,25-Feb-2012 20:00:00,-0.90205,1.7009,0.79885,NaN,99.942
25-Feb-2012 20:30:00,201202252030,25-Feb-2012 20:30:00,-0.89293,1.68125,0.78832,NaN,101.18
25-Feb-2012 21:00:00,201202252100,25-Feb-2012 21:00:00,-0.95055,1.67757,0.72702,NaN,106.66
25-Feb-2012 21:30:00,201202252130,25-Feb-2012 21:30:00,-0.90106,1.6848,0.78375,NaN,100.41
25-Feb-2012 22:00:00,201202252200,25-Feb-2012 22:00:00,-0.61647,1.65491,1.0384,NaN,124.55
25-Feb-2012 22:30:00,201202252230,25-Feb-2012 22:30:00,-0.38707,1.62795,1.2409,NaN,126.88
25-Feb-2012 23:00:00,201202252300,25-Feb-2012 23:00:00,-0.58722,1.62276,1.0355,NaN,115.18
25-Feb-2012 23:30:00,201202252330,25-Feb-2012 23:30:00,-0.41479,1.60812,1.1933,NaN,122.34
26-Feb-2012 00:00:00,201202260000,26-Feb-2012 00:00:00,-0.5321,1.58914,1.057,NaN,128.7
26-Feb-2012 00:30:00,201202260030,26-Feb-2012 00:30:00,-0.57175,1.59622,1.0245,NaN,124.06
26-Feb-2012 01:00:00,201202260100,26-Feb-2012 01:00:00,-0.46006,1.60186,1.1418,NaN,116.66
26-Feb-2012 01:30:00,201202260130,26-Feb-2012 01:30:00,-0.36385,1.57266,1.2088,NaN,136.23
26-Feb-2012 02:00:00,201202260200,26-Feb-2012 02:00:00,-0.41255,1.52332,1.1108,NaN,114.9
26-Feb-2012 02:30:00,201202260230,26-Feb-2012 02:30:00,-0.48933,1.50939,1.0201,NaN,123.09
26-Feb-2012 03:00:00,201202260300,26-Feb-2012 03:00:00,-0.40751,1.54595,1.1384,NaN,101.72
26-Feb-2012 03:30:00,201202260330,26-Feb-2012 03:30:00,-0.51115,1.59515,1.084,NaN,123.97
26-Feb-2012 04:00:00,201202260400,26-Feb-2012 04:00:00,-0.50765,1.6455,1.1379,NaN,106.65
26-Feb-2012 04:30:00,201202260430,26-Feb-2012 04:30:00,-0.58631,1.67039,1.0841,NaN,104.21
26-Feb-2012 05:00:00,201202260500,26-Feb-2012 05:00:00,-0.53798,1.68283,1.1448,NaN,106.16
26-Feb-2012 05:30:00,201202260530,26-Feb-2012 05:30:00,-0.5803,1.70865,1.1283,NaN,108.91
26-Feb-2012 06:00:00,201202260600,26-Feb-2012 06:00:00,-0.6231,1.72863,1.1055,NaN,94.909
26-Feb-2012 06:30:00,201202260630,26-Feb-2012 06:30:00,-0.77225,1.75542,0.98317,NaN,90.449
26-Feb-2012 07:00:00,201202260700,26-Feb-2012 07:00:00,-0.48682,1.82895,1.3421,NaN,48.396
26-Feb-2012 07:30:00,201202260730,26-Feb-2012 07:30:00,-1.1138,1.87582,0.76201,NaN,73.453
26-Feb-2012 08:00:00,201202260800,26-Feb-2012 08:00:00,-1.2305,1.90776,0.67728,55.527,55.527
26-Feb-2012 08:30:00,201202260830,26-Feb-2012 08:30:00,-4.002,1.96733,-2.0347,NaN,73.735
26-Feb-2012 09:00:00,201202260900,26-Feb-2012 09:00:00,-4.3498,2.03342,-2.3163,51.786,51.786
26-Feb-2012 09:30:00,201202260930,26-Feb-2012 09:30:00,-4.6795,2.14245,-2.537,NaN,65.316
26-Feb-2012 10:00:00,201202261000,26-Feb-2012 10:00:00,-2.8634,2.17923,-0.68421,21.674,21.674
26-Feb-2012 10:30:00,201202261030,26-Feb-2012 10:30:00,-3.7714,2.20213,-1.5693,32.869,32.869
26-Feb-2012 11:00:00,201202261100,26-Feb-2012 11:00:00,-5.4415,2.19082,-3.2507,24.455,24.455
26-Feb-2012 11:30:00,201202261130,26-Feb-2012 11:30:00,-4.8738,2.18884,-2.685,NaN,36.941
26-Feb-2012 12:00:00,201202261200,26-Feb-2012 12:00:00,-3.3902,2.18528,-1.2049,NaN,37.523
26-Feb-2012 12:30:00,201202261230,26-Feb-2012 12:30:00,-2.3932,2.19332,-0.19991,36.874,36.874
26-Feb-2012 13:00:00,201202261300,26-Feb-2012 13:00:00,-2.577,2.18573,-0.39125,55.333,55.333
26-Feb-2012 13:30:00,201202261330,26-Feb-2012 13:30:00,-2.9327,2.16326,-0.76939,43.006,43.006
26-Feb-2012 14:00:00,201202261400,26-Feb-2012 14:00:00,-3.8258,2.13764,-1.6882,49.571,49.571
26-Feb-2012 14:30:00,201202261430,26-Feb-2012 14:30:00,-2.988,2.12919,-0.85886,NaN,28.662
26-Feb-2012 15:00:00,201202261500,26-Feb-2012 15:00:00,-3.1057,2.46912,-0.6366,NaN,53.63
26-Feb-2012 15:30:00,201202261530,26-Feb-2012 15:30:00,-3.3787,2.39668,-0.982,NaN,62.38
26-Feb-2012 16:00:00,201202261600,26-Feb-2012 16:00:00,-1.9512,2.41613,0.46494,NaN,61.743
26-Feb-2012 16:30:00,201202261630,26-Feb-2012 16:30:00,-1.7509,2.44358,0.69266,NaN,39.192
26-Feb-2012 17:00:00,201202261700,26-Feb-2012 17:00:00,-0.86727,2.4321,1.5648,NaN,17.15
26-Feb-2012 17:30:00,201202261730,26-Feb-2012 17:30:00,-1.4404,2.40149,0.96114,NaN,23.729
26-Feb-2012 18:00:00,201202261800,26-Feb-2012 18:00:00,-1.3688,2.42021,1.0514,NaN,24.485
26-Feb-2012 18:30:00,201202261830,26-Feb-2012 18:30:00,-1.7692,2.45814,0.68894,NaN,21.807
26-Feb-2012 19:00:00,201202261900,26-Feb-2012 19:00:00,-1.3758,2.45698,1.0812,NaN,23.712
26-Feb-2012 19:30:00,201202261930,26-Feb-2012 19:30:00,-0.86998,2.42223,1.5522,NaN,25.314
26-Feb-2012 20:00:00,201202262000,26-Feb-2012 20:00:00,-1.6501,2.43703,0.7869,NaN,24.431
26-Feb-2012 20:30:00,201202262030,26-Feb-2012 20:30:00,-0.79845,2.43824,1.6398,NaN,21.888
26-Feb-2012 21:00:00,201202262100,26-Feb-2012 21:00:00,-1.0687,2.42099,1.3523,NaN,20.664
26-Feb-2012 21:30:00,201202262130,26-Feb-2012 21:30:00,-0,2.4286,2.7278,NaN,20.517
26-Feb-2012 22:00:00,201202262200,26-Feb-2012 22:00:00,-0.33812,2.45793,2.1198,NaN,20.328
26-Feb-2012 22:30:00,201202262230,26-Feb-2012 22:30:00,-0.4716,2.47445,2.0028,NaN,18.918
26-Feb-2012 23:00:00,201202262300,26-Feb-2012 23:00:00,-0.73323,2.46357,1.7303,NaN,20.194
26-Feb-2012 23:30:00,201202262330,26-Feb-2012 23:30:00,-0.087625,2.47528,2.3877,NaN,18.112
27-Feb-2012 00:00:00,201202270000,27-Feb-2012 00:00:00,-0,2.05537,2.776,NaN,41.033
27-Feb-2012 00:30:00,201202270030,27-Feb-2012 00:30:00,-0,2.06726,2.274,NaN,41.033
27-Feb-2012 01:00:00,201202270100,27-Feb-2012 01:00:00,-0.28253,2.08554,1.803,NaN,41.033
27-Feb-2012 01:30:00,201202270130,27-Feb-2012 01:30:00,-0.74817,2.08792,1.3398,NaN,41.033
27-Feb-2012 02:00:00,201202270200,27-Feb-2012 02:00:00,-0.63695,2.08631,1.4494,NaN,41.033
27-Feb-2012 02:30:00,201202270230,27-Feb-2012 02:30:00,-0,2.09907,3.3112,NaN,41.033
27-Feb-2012 03:00:00,201202270300,27-Feb-2012 03:00:00,-1.4138,2.53664,1.1228,NaN,17.495
27-Feb-2012 03:30:00,201202270330,27-Feb-2012 03:30:00,-0.27765,2.56726,2.2896,NaN,19.792
27-Feb-2012 04:00:00,201202270400,27-Feb-2012 04:00:00,-0.37864,2.54566,2.167,NaN,20.056
27-Feb-2012 04:30:00,201202270430,27-Feb-2012 04:30:00,-0,2.51503,3.722,NaN,19.851
27-Feb-2012 05:00:00,201202270500,27-Feb-2012 05:00:00,-0,2.49498,2.6374,NaN,23.829
27-Feb-2012 05:30:00,201202270530,27-Feb-2012 05:30:00,-1.0385,2.46508,1.4266,NaN,25.852
27-Feb-2012 06:00:00,201202270600,27-Feb-2012 06:00:00,-1.2585,2.46458,1.206,NaN,30.065
27-Feb-2012 06:30:00,201202270630,27-Feb-2012 06:30:00,-0.89779,2.45917,1.5614,NaN,30.106
27-Feb-2012 07:00:00,201202270700,27-Feb-2012 07:00:00,-3.1988,2.45046,-0.74835,NaN,29.911
27-Feb-2012 07:30:00,201202270730,27-Feb-2012 07:30:00,-1.0328,2.45978,1.427,NaN,13.196
27-Feb-2012 08:00:00,201202270800,27-Feb-2012 08:00:00,-2.5838,2.01559,-0.56824,NaN,78.931
27-Feb-2012 08:30:00,201202270830,27-Feb-2012 08:30:00,-3.0438,2.40529,-0.63854,NaN,72.041
27-Feb-2012 09:00:00,201202270900,27-Feb-2012 09:00:00,-2.0984,2.39484,0.29644,NaN,57.62
27-Feb-2012 09:30:00,201202270930,27-Feb-2012 09:30:00,-3.6544,2.08866,-1.5658,NaN,93.761
27-Feb-2012 10:00:00,201202271000,27-Feb-2012 10:00:00,-3.3284,2.10073,-1.2277,NaN,82.384
27-Feb-2012 10:30:00,201202271030,27-Feb-2012 10:30:00,-2.6942,2.1291,-0.56507,NaN,81.752
27-Feb-2012 11:00:00,201202271100,27-Feb-2012 11:00:00,-3.8277,2.19433,-1.6334,NaN,67.428
27-Feb-2012 11:30:00,201202271130,27-Feb-2012 11:30:00,-3.5721,2.16978,-1.4023,NaN,81.752
27-Feb-2012 12:00:00,201202271200,27-Feb-2012 12:00:00,-3.302,2.66751,-0.63449,NaN,28.553
27-Feb-2012 12:30:00,201202271230,27-Feb-2012 12:30:00,-6.7237,2.6538,-4.0699,NaN,63.005
27-Feb-2012 13:00:00,201202271300,27-Feb-2012 13:00:00,-5.7206,2.65091,-3.0697,NaN,65.235
27-Feb-2012 13:30:00,201202271330,27-Feb-2012 13:30:00,-4.6799,2.64717,-2.0327,NaN,33.887
27-Feb-2012 14:00:00,201202271400,27-Feb-2012 14:00:00,-3.9602,2.18432,-1.7759,NaN,88.743
27-Feb-2012 14:30:00,201202271430,27-Feb-2012 14:30:00,-1.6043,2.167,0.56269,NaN,87.564
27-Feb-2012 15:00:00,201202271500,27-Feb-2012 15:00:00,-1.7414,2.67776,0.9364,NaN,24.417
27-Feb-2012 15:30:00,201202271530,27-Feb-2012 15:30:00,-1.1748,2.66227,1.4874,NaN,19.249
27-Feb-2012 16:00:00,201202271600,27-Feb-2012 16:00:00,-0.88626,2.64086,1.7546,NaN,25.479
